Date;Country;Period;Local marginal capacity price (euro/MW)
2023-10-12;Frankreich;NEGPOS_04_08;38.32
2023-10-12;Frankreich;NEGPOS_08_12;71.24
2023-10-12;Frankreich;NEGPOS_12_16;84.4
2023-10-12;Frankreich;NEGPOS_16_20;48
2023-10-12;Frankreich;NEGPOS_20_24;24
2023-10-13;Frankreich;NEGPOS_00_04;12
2023-10-13;Frankreich;NEGPOS_04_08;11
2023-10-13;Frankreich;NEGPOS_08_12;20.52
2023-10-13;Frankreich;NEGPOS_12_16;11.44
2023-10-13;Frankreich;NEGPOS_16_20;17.83
2023-10-13;Frankreich;NEGPOS_20_24;12
2023-10-14;Frankreich;NEGPOS_00_04;6
2023-10-14;Frankreich;NEGPOS_04_08;34.04
2023-10-14;Frankreich;NEGPOS_08_12;23.32
2023-10-14;Frankreich;NEGPOS_12_16;12
2023-10-14;Frankreich;NEGPOS_16_20;12
2023-10-14;Frankreich;NEGPOS_20_24;17.81
2023-10-15;Frankreich;NEGPOS_00_04;5.73
2023-10-15;Frankreich;NEGPOS_04_08;17.88
2023-10-15;Frankreich;NEGPOS_08_12;12
2023-10-15;Frankreich;NEGPOS_12_16;9.16
2023-10-15;Frankreich;NEGPOS_16_20;24
2023-10-15;Frankreich;NEGPOS_20_24;17.81
2023-10-16;Frankreich;NEGPOS_00_04;22.6
2023-10-16;Frankreich;NEGPOS_04_08;23.88
2023-10-16;Frankreich;NEGPOS_08_12;66.12
2023-10-16;Frankreich;NEGPOS_12_16;68.84
2023-10-16;Frankreich;NEGPOS_16_20;43.08
2023-10-16;Frankreich;NEGPOS_20_24;35.44
2023-10-17;Frankreich;NEGPOS_00_04;25.7
2023-10-17;Frankreich;NEGPOS_04_08;35.72
2023-10-17;Frankreich;NEGPOS_08_12;24
2023-10-17;Frankreich;NEGPOS_12_16;39.36
2023-10-17;Frankreich;NEGPOS_16_20;17.83
2023-10-17;Frankreich;NEGPOS_20_24;18.03
2023-10-18;Frankreich;NEGPOS_00_04;4
2023-10-18;Frankreich;NEGPOS_04_08;12
2023-10-18;Frankreich;NEGPOS_08_12;24
2023-10-18;Frankreich;NEGPOS_12_16;55.2
2023-10-18;Frankreich;NEGPOS_16_20;15.41
2023-10-18;Frankreich;NEGPOS_20_24;14.58
2023-10-19;Frankreich;NEGPOS_00_04;4
2023-10-19;Frankreich;NEGPOS_04_08;4.62
2023-10-19;Frankreich;NEGPOS_08_12;14.17
2023-10-19;Frankreich;NEGPOS_12_16;10.36
2023-10-19;Frankreich;NEGPOS_16_20;12
2023-10-19;Frankreich;NEGPOS_20_24;4
2023-10-20;Frankreich;NEGPOS_00_04;3.32
2023-10-20;Frankreich;NEGPOS_04_08;6
2023-10-20;Frankreich;NEGPOS_08_12;14.17
2023-10-20;Frankreich;NEGPOS_12_16;21.12
2023-10-20;Frankreich;NEGPOS_16_20;12
2023-10-20;Frankreich;NEGPOS_20_24;11
2023-10-21;Frankreich;NEGPOS_00_04;11.44
2023-10-21;Frankreich;NEGPOS_04_08;24.96
2023-10-21;Frankreich;NEGPOS_08_12;19
2023-10-21;Frankreich;NEGPOS_12_16;21.4
2023-10-21;Frankreich;NEGPOS_16_20;19.8
2023-10-21;Frankreich;NEGPOS_20_24;14.48
2023-10-22;Frankreich;NEGPOS_00_04;12
2023-10-22;Frankreich;NEGPOS_04_08;21.84
2023-10-22;Frankreich;NEGPOS_08_12;12
2023-10-22;Frankreich;NEGPOS_12_16;23.36
2023-10-22;Frankreich;NEGPOS_16_20;24
2023-10-22;Frankreich;NEGPOS_20_24;25.64
2023-10-23;Frankreich;NEGPOS_00_04;54.32
2023-10-23;Frankreich;NEGPOS_04_08;56.6
2023-10-23;Frankreich;NEGPOS_08_12;54.56
2023-10-23;Frankreich;NEGPOS_12_16;63.52
2023-10-23;Frankreich;NEGPOS_16_20;57.56
2023-10-23;Frankreich;NEGPOS_20_24;29.8
2023-10-24;Frankreich;NEGPOS_00_04;52.95
2023-10-24;Frankreich;NEGPOS_04_08;53.48
2023-10-24;Frankreich;NEGPOS_08_12;47.44
2023-10-24;Frankreich;NEGPOS_12_16;64.08
2023-10-24;Frankreich;NEGPOS_16_20;52.64
2023-10-24;Frankreich;NEGPOS_20_24;24.24
2023-10-25;Frankreich;NEGPOS_00_04;28
2023-10-25;Frankreich;NEGPOS_04_08;34.5
2023-10-25;Frankreich;NEGPOS_08_12;43.2
2023-10-25;Frankreich;NEGPOS_12_16;55.2
2023-10-25;Frankreich;NEGPOS_16_20;36
2023-10-25;Frankreich;NEGPOS_20_24;28.32
2023-10-26;Frankreich;NEGPOS_00_04;24.76
2023-10-26;Frankreich;NEGPOS_04_08;47.44
2023-10-26;Frankreich;NEGPOS_08_12;38.13
2023-10-26;Frankreich;NEGPOS_12_16;49.28
2023-10-26;Frankreich;NEGPOS_16_20;31.92
2023-10-26;Frankreich;NEGPOS_20_24;23.83
2023-10-27;Frankreich;NEGPOS_00_04;24
2023-10-27;Frankreich;NEGPOS_04_08;36
2023-10-27;Frankreich;NEGPOS_08_12;24.56
2023-10-27;Frankreich;NEGPOS_12_16;33.52
2023-10-27;Frankreich;NEGPOS_16_20;24.51
2023-10-27;Frankreich;NEGPOS_20_24;13.6
2023-10-28;Frankreich;NEGPOS_00_04;4
2023-10-28;Frankreich;NEGPOS_04_08;16.6
2023-10-28;Frankreich;NEGPOS_08_12;12
2023-10-28;Frankreich;NEGPOS_12_16;11.92
2023-10-28;Frankreich;NEGPOS_16_20;8.06
2023-10-28;Frankreich;NEGPOS_20_24;9.52
2023-10-29;Frankreich;NEGPOS_00_04;5.16
2023-10-29;Frankreich;NEGPOS_04_08;14.68
2023-10-29;Frankreich;NEGPOS_08_12;15.96
2023-10-29;Frankreich;NEGPOS_12_16;12
2023-10-29;Frankreich;NEGPOS_16_20;10
2023-10-29;Frankreich;NEGPOS_20_24;12
2023-10-30;Frankreich;NEGPOS_00_04;7.2
2023-10-30;Frankreich;NEGPOS_04_08;24
2023-10-30;Frankreich;NEGPOS_08_12;44.52
2023-10-30;Frankreich;NEGPOS_12_16;40.8
2023-10-30;Frankreich;NEGPOS_16_20;24.51
2023-10-30;Frankreich;NEGPOS_20_24;23.64
2023-10-31;Frankreich;NEGPOS_00_04;21.64
2023-10-31;Frankreich;NEGPOS_04_08;34.28
2023-10-31;Frankreich;NEGPOS_08_12;36
2023-10-31;Frankreich;NEGPOS_12_16;36
2023-10-31;Frankreich;NEGPOS_16_20;24.36
2023-10-31;Frankreich;NEGPOS_20_24;23.64
2023-11-01;Frankreich;NEGPOS_00_04;4
2023-11-01;Frankreich;NEGPOS_04_08;4.4
2023-11-01;Frankreich;NEGPOS_08_12;16.11
2023-11-01;Frankreich;NEGPOS_12_16;10.6
2023-11-01;Frankreich;NEGPOS_16_20;20.72
2023-11-01;Frankreich;NEGPOS_20_24;12
2023-11-02;Frankreich;NEGPOS_00_04;6
2023-11-02;Frankreich;NEGPOS_04_08;4.48
2023-11-02;Frankreich;NEGPOS_08_12;24
2023-11-02;Frankreich;NEGPOS_12_16;24
2023-11-02;Frankreich;NEGPOS_16_20;21.45
2023-11-02;Frankreich;NEGPOS_20_24;12
2023-11-03;Frankreich;NEGPOS_00_04;4
2023-11-03;Frankreich;NEGPOS_04_08;5.04
2023-11-03;Frankreich;NEGPOS_08_12;24
2023-11-03;Frankreich;NEGPOS_12_16;19.84
2023-11-03;Frankreich;NEGPOS_16_20;21.45
2023-11-03;Frankreich;NEGPOS_20_24;12.56
2023-11-04;Frankreich;NEGPOS_00_04;6.61
2023-11-04;Frankreich;NEGPOS_04_08;10.8
2023-11-04;Frankreich;NEGPOS_08_12;12
2023-11-04;Frankreich;NEGPOS_12_16;11.6
2023-11-04;Frankreich;NEGPOS_16_20;13.85
2023-11-04;Frankreich;NEGPOS_20_24;8.8
2023-11-05;Frankreich;NEGPOS_00_04;6.61
2023-11-05;Frankreich;NEGPOS_04_08;20.92
2023-11-05;Frankreich;NEGPOS_08_12;20
2023-11-05;Frankreich;NEGPOS_12_16;20.72
2023-11-05;Frankreich;NEGPOS_16_20;20
2023-11-05;Frankreich;NEGPOS_20_24;12
2023-11-06;Frankreich;NEGPOS_00_04;5.88
2023-11-06;Frankreich;NEGPOS_04_08;10.96
2023-11-06;Frankreich;NEGPOS_08_12;31.08
2023-11-06;Frankreich;NEGPOS_12_16;46.8
2023-11-06;Frankreich;NEGPOS_16_20;29.04
2023-11-06;Frankreich;NEGPOS_20_24;32.24
2023-11-07;Frankreich;NEGPOS_00_04;12
2023-11-07;Frankreich;NEGPOS_04_08;24
2023-11-07;Frankreich;NEGPOS_08_12;68.84
2023-11-07;Frankreich;NEGPOS_12_16;89.52
2023-11-07;Frankreich;NEGPOS_16_20;39.88
2023-11-07;Frankreich;NEGPOS_20_24;30.04
2023-11-08;Frankreich;NEGPOS_00_04;27.56
2023-11-08;Frankreich;NEGPOS_04_08;36
2023-11-08;Frankreich;NEGPOS_08_12;39
2023-11-08;Frankreich;NEGPOS_12_16;47.56
2023-11-08;Frankreich;NEGPOS_16_20;36
2023-11-08;Frankreich;NEGPOS_20_24;31.03
2023-11-09;Frankreich;NEGPOS_00_04;42.8
2023-11-09;Frankreich;NEGPOS_04_08;43.68
2023-11-09;Frankreich;NEGPOS_08_12;27
2023-11-09;Frankreich;NEGPOS_12_16;42.8
2023-11-09;Frankreich;NEGPOS_16_20;6
2023-11-09;Frankreich;NEGPOS_20_24;31.03
2023-11-10;Frankreich;NEGPOS_00_04;12
2023-11-10;Frankreich;NEGPOS_04_08;24.28
2023-11-10;Frankreich;NEGPOS_08_12;35.56
2023-11-10;Frankreich;NEGPOS_12_16;42
2023-11-10;Frankreich;NEGPOS_16_20;6
2023-11-10;Frankreich;NEGPOS_20_24;25.8
2023-11-11;Frankreich;NEGPOS_00_04;24
2023-11-11;Frankreich;NEGPOS_04_08;40.52
2023-11-11;Frankreich;NEGPOS_08_12;31.2
2023-11-11;Frankreich;NEGPOS_12_16;36.4
2023-11-11;Frankreich;NEGPOS_16_20;22.76
2023-11-11;Frankreich;NEGPOS_20_24;22.56
2023-11-12;Frankreich;NEGPOS_00_04;20.4
2023-11-12;Frankreich;NEGPOS_04_08;26.2
2023-11-12;Frankreich;NEGPOS_08_12;29.84
2023-11-12;Frankreich;NEGPOS_12_16;28.52
2023-11-12;Frankreich;NEGPOS_16_20;35.35
2023-11-12;Frankreich;NEGPOS_20_24;18.12
2023-11-13;Frankreich;NEGPOS_00_04;12
2023-11-13;Frankreich;NEGPOS_04_08;24
2023-11-13;Frankreich;NEGPOS_08_12;44.9
2023-11-13;Frankreich;NEGPOS_12_16;47.12
2023-11-13;Frankreich;NEGPOS_16_20;32
2023-11-13;Frankreich;NEGPOS_20_24;31.03
2023-11-14;Frankreich;NEGPOS_00_04;17.96
2023-11-14;Frankreich;NEGPOS_04_08;49.96
2023-11-14;Frankreich;NEGPOS_08_12;46.16
2023-11-14;Frankreich;NEGPOS_12_16;54.84
2023-11-14;Frankreich;NEGPOS_16_20;46.4
2023-11-14;Frankreich;NEGPOS_20_24;40.84
2023-11-15;Frankreich;NEGPOS_00_04;56.76
2023-11-15;Frankreich;NEGPOS_04_08;65.44
2023-11-15;Frankreich;NEGPOS_08_12;51.32
2023-11-15;Frankreich;NEGPOS_12_16;57.04
2023-11-15;Frankreich;NEGPOS_16_20;36.19
2023-11-15;Frankreich;NEGPOS_20_24;38.32
2023-11-16;Frankreich;NEGPOS_00_04;58.24
2023-11-16;Frankreich;NEGPOS_04_08;60.32
2023-11-16;Frankreich;NEGPOS_08_12;17.64
2023-11-16;Frankreich;NEGPOS_12_16;24
2023-11-16;Frankreich;NEGPOS_16_20;10.24
2023-11-16;Frankreich;NEGPOS_20_24;24
2023-11-17;Frankreich;NEGPOS_00_04;44.7
2023-11-17;Frankreich;NEGPOS_04_08;44.24
2023-11-17;Frankreich;NEGPOS_08_12;19.8
2023-11-17;Frankreich;NEGPOS_12_16;14.96
2023-11-17;Frankreich;NEGPOS_16_20;4
2023-11-17;Frankreich;NEGPOS_20_24;7.72
2023-11-18;Frankreich;NEGPOS_00_04;12
2023-11-18;Frankreich;NEGPOS_04_08;31.72
2023-11-18;Frankreich;NEGPOS_08_12;26.16
2023-11-18;Frankreich;NEGPOS_12_16;24.16
2023-11-18;Frankreich;NEGPOS_16_20;19.31
2023-11-18;Frankreich;NEGPOS_20_24;12
2023-11-19;Frankreich;NEGPOS_00_04;11.45
2023-11-19;Frankreich;NEGPOS_04_08;12
2023-11-19;Frankreich;NEGPOS_08_12;7.68
2023-11-19;Frankreich;NEGPOS_12_16;6.68
2023-11-19;Frankreich;NEGPOS_16_20;12
2023-11-19;Frankreich;NEGPOS_20_24;12
2023-11-20;Frankreich;NEGPOS_00_04;30.08
2023-11-20;Frankreich;NEGPOS_04_08;41.28
2023-11-20;Frankreich;NEGPOS_08_12;34.68
2023-11-20;Frankreich;NEGPOS_12_16;41.08
2023-11-20;Frankreich;NEGPOS_16_20;33.92
2023-11-20;Frankreich;NEGPOS_20_24;36
2023-11-21;Frankreich;NEGPOS_00_04;47.44
2023-11-21;Frankreich;NEGPOS_04_08;42.48
2023-11-21;Frankreich;NEGPOS_08_12;9.28
2023-11-21;Frankreich;NEGPOS_12_16;20.2
2023-11-21;Frankreich;NEGPOS_16_20;8.04
2023-11-21;Frankreich;NEGPOS_20_24;36
2023-11-22;Frankreich;NEGPOS_00_04;41.4
2023-11-22;Frankreich;NEGPOS_04_08;39.72
2023-11-22;Frankreich;NEGPOS_08_12;12
2023-11-22;Frankreich;NEGPOS_12_16;20
2023-11-22;Frankreich;NEGPOS_16_20;12
2023-11-22;Frankreich;NEGPOS_20_24;36
2023-11-23;Frankreich;NEGPOS_00_04;48
2023-11-23;Frankreich;NEGPOS_04_08;48.28
2023-11-23;Frankreich;NEGPOS_08_12;40.6
2023-11-23;Frankreich;NEGPOS_12_16;46.16
2023-11-23;Frankreich;NEGPOS_16_20;32.8
2023-11-23;Frankreich;NEGPOS_20_24;37.48
2023-11-24;Frankreich;NEGPOS_00_04;12
2023-11-24;Frankreich;NEGPOS_04_08;21.44
2023-11-24;Frankreich;NEGPOS_08_12;36
2023-11-24;Frankreich;NEGPOS_12_16;53.36
2023-11-24;Frankreich;NEGPOS_16_20;46
2023-11-24;Frankreich;NEGPOS_20_24;30.72
2023-11-25;Frankreich;NEGPOS_00_04;31.08
2023-11-25;Frankreich;NEGPOS_04_08;63.92
2023-11-25;Frankreich;NEGPOS_08_12;52.88
2023-11-25;Frankreich;NEGPOS_12_16;50.6
2023-11-25;Frankreich;NEGPOS_16_20;15.56
2023-11-25;Frankreich;NEGPOS_20_24;25.32
2023-11-26;Frankreich;NEGPOS_00_04;54.16
2023-11-26;Frankreich;NEGPOS_04_08;48.08
2023-11-26;Frankreich;NEGPOS_08_12;36
2023-11-26;Frankreich;NEGPOS_12_16;45.48
2023-11-26;Frankreich;NEGPOS_16_20;12
2023-11-26;Frankreich;NEGPOS_20_24;26.24
2023-11-27;Frankreich;NEGPOS_00_04;41.2
2023-11-27;Frankreich;NEGPOS_04_08;42.48
2023-11-27;Frankreich;NEGPOS_08_12;9.28
2023-11-27;Frankreich;NEGPOS_12_16;23.12
2023-11-27;Frankreich;NEGPOS_16_20;14.04
2023-11-27;Frankreich;NEGPOS_20_24;28.32
2023-11-28;Frankreich;NEGPOS_00_04;34.88
2023-11-28;Frankreich;NEGPOS_04_08;50
2023-11-28;Frankreich;NEGPOS_08_12;21.8
2023-11-28;Frankreich;NEGPOS_12_16;12
2023-11-28;Frankreich;NEGPOS_16_20;10
2023-11-28;Frankreich;NEGPOS_20_24;39.2
2023-11-29;Frankreich;NEGPOS_00_04;48.85
2023-11-29;Frankreich;NEGPOS_04_08;51.33
2023-11-29;Frankreich;NEGPOS_08_12;24
2023-11-29;Frankreich;NEGPOS_12_16;35.8
2023-11-29;Frankreich;NEGPOS_16_20;18.8
2023-11-29;Frankreich;NEGPOS_20_24;28.72
2023-11-30;Frankreich;NEGPOS_00_04;45.37
2023-11-30;Frankreich;NEGPOS_04_08;47.36
2023-11-30;Frankreich;NEGPOS_08_12;4
2023-11-30;Frankreich;NEGPOS_12_16;3.84
2023-11-30;Frankreich;NEGPOS_16_20;3.84
2023-11-30;Frankreich;NEGPOS_20_24;28.24
2023-12-01;Frankreich;NEGPOS_00_04;35.88
2023-12-01;Frankreich;NEGPOS_04_08;53.57
2023-12-01;Frankreich;NEGPOS_08_12;16.68
2023-12-01;Frankreich;NEGPOS_12_16;10.52
2023-12-01;Frankreich;NEGPOS_16_20;12.56
2023-12-01;Frankreich;NEGPOS_20_24;24
2023-12-02;Frankreich;NEGPOS_00_04;38.2
2023-12-02;Frankreich;NEGPOS_04_08;46
2023-12-02;Frankreich;NEGPOS_08_12;15.04
2023-12-02;Frankreich;NEGPOS_12_16;18.4
2023-12-02;Frankreich;NEGPOS_16_20;19.6
2023-12-02;Frankreich;NEGPOS_20_24;24.9
2023-12-03;Frankreich;NEGPOS_00_04;29.12
2023-12-03;Frankreich;NEGPOS_04_08;32.9
2023-12-03;Frankreich;NEGPOS_08_12;24.8
2023-12-03;Frankreich;NEGPOS_12_16;26.72
2023-12-03;Frankreich;NEGPOS_16_20;22.56
2023-12-03;Frankreich;NEGPOS_20_24;23.9
2023-12-04;Frankreich;NEGPOS_00_04;28.2
2023-12-04;Frankreich;NEGPOS_04_08;16.64
2023-12-04;Frankreich;NEGPOS_08_12;3.84
2023-12-04;Frankreich;NEGPOS_12_16;3.53
2023-12-04;Frankreich;NEGPOS_16_20;12.56
2023-12-04;Frankreich;NEGPOS_20_24;21.96
2023-12-05;Frankreich;NEGPOS_00_04;33.76
2023-12-05;Frankreich;NEGPOS_04_08;25.6
2023-12-05;Frankreich;NEGPOS_08_12;13.36
2023-12-05;Frankreich;NEGPOS_12_16;20.68
2023-12-05;Frankreich;NEGPOS_16_20;12.56
2023-12-05;Frankreich;NEGPOS_20_24;24
2023-12-06;Frankreich;NEGPOS_00_04;36
2023-12-06;Frankreich;NEGPOS_04_08;48
2023-12-06;Frankreich;NEGPOS_08_12;34.68
2023-12-06;Frankreich;NEGPOS_12_16;16.63
2023-12-06;Frankreich;NEGPOS_16_20;19.27
2023-12-06;Frankreich;NEGPOS_20_24;21.72
2023-12-07;Frankreich;NEGPOS_00_04;28
2023-12-07;Frankreich;NEGPOS_04_08;39.48
2023-12-07;Frankreich;NEGPOS_08_12;8.68
2023-12-07;Frankreich;NEGPOS_12_16;17.68
2023-12-07;Frankreich;NEGPOS_16_20;19.27
2023-12-07;Frankreich;NEGPOS_20_24;26.68
2023-12-08;Frankreich;NEGPOS_00_04;26
2023-12-08;Frankreich;NEGPOS_04_08;33.68
2023-12-08;Frankreich;NEGPOS_08_12;12
2023-12-08;Frankreich;NEGPOS_12_16;18.08
2023-12-08;Frankreich;NEGPOS_16_20;16.48
2023-12-08;Frankreich;NEGPOS_20_24;18.03
2023-12-09;Frankreich;NEGPOS_00_04;12
2023-12-09;Frankreich;NEGPOS_04_08;20
2023-12-09;Frankreich;NEGPOS_08_12;17.16
2023-12-09;Frankreich;NEGPOS_12_16;12
2023-12-09;Frankreich;NEGPOS_16_20;10
2023-12-09;Frankreich;NEGPOS_20_24;13.54
2023-12-10;Frankreich;NEGPOS_00_04;9.65
2023-12-10;Frankreich;NEGPOS_04_08;20.92
2023-12-10;Frankreich;NEGPOS_08_12;20
2023-12-10;Frankreich;NEGPOS_12_16;20
2023-12-10;Frankreich;NEGPOS_16_20;20.12
2023-12-10;Frankreich;NEGPOS_20_24;20
2023-12-11;Frankreich;NEGPOS_00_04;10
2023-12-11;Frankreich;NEGPOS_04_08;13.9
2023-12-11;Frankreich;NEGPOS_08_12;19.8
2023-12-11;Frankreich;NEGPOS_12_16;24
2023-12-11;Frankreich;NEGPOS_16_20;16.52
2023-12-11;Frankreich;NEGPOS_20_24;16.72
2023-12-12;Frankreich;NEGPOS_00_04;26
2023-12-12;Frankreich;NEGPOS_04_08;20
2023-12-12;Frankreich;NEGPOS_08_12;13.68
2023-12-12;Frankreich;NEGPOS_12_16;21.8
2023-12-12;Frankreich;NEGPOS_16_20;23.28
2023-12-12;Frankreich;NEGPOS_20_24;28.76
2023-12-13;Frankreich;NEGPOS_00_04;20.96
2023-12-13;Frankreich;NEGPOS_04_08;20
2023-12-13;Frankreich;NEGPOS_08_12;12
2023-12-13;Frankreich;NEGPOS_12_16;23.14
2023-12-13;Frankreich;NEGPOS_16_20;12
2023-12-13;Frankreich;NEGPOS_20_24;21.88
2023-12-14;Frankreich;NEGPOS_00_04;24.96
2023-12-14;Frankreich;NEGPOS_04_08;20
2023-12-14;Frankreich;NEGPOS_08_12;19.6
2023-12-14;Frankreich;NEGPOS_12_16;18.8
2023-12-14;Frankreich;NEGPOS_16_20;9.22
2023-12-14;Frankreich;NEGPOS_20_24;21.88
2023-12-15;Frankreich;NEGPOS_00_04;24.52
2023-12-15;Frankreich;NEGPOS_04_08;32
2023-12-15;Frankreich;NEGPOS_08_12;8.71
2023-12-15;Frankreich;NEGPOS_12_16;18
2023-12-15;Frankreich;NEGPOS_16_20;9.22
2023-12-15;Frankreich;NEGPOS_20_24;21.88
2023-12-16;Frankreich;NEGPOS_00_04;10.2
2023-12-16;Frankreich;NEGPOS_04_08;15.84
2023-12-16;Frankreich;NEGPOS_08_12;13.96
2023-12-16;Frankreich;NEGPOS_12_16;17.68
2023-12-16;Frankreich;NEGPOS_16_20;14.24
2023-12-16;Frankreich;NEGPOS_20_24;11.48
2023-12-17;Frankreich;NEGPOS_00_04;13.4
2023-12-17;Frankreich;NEGPOS_04_08;12
2023-12-17;Frankreich;NEGPOS_08_12;32
2023-12-17;Frankreich;NEGPOS_12_16;21.88
2023-12-17;Frankreich;NEGPOS_16_20;14.51
2023-12-17;Frankreich;NEGPOS_20_24;11.48
2023-12-18;Frankreich;NEGPOS_00_04;20
2023-12-18;Frankreich;NEGPOS_04_08;21
2023-12-18;Frankreich;NEGPOS_08_12;8.71
2023-12-18;Frankreich;NEGPOS_12_16;18
2023-12-18;Frankreich;NEGPOS_16_20;7.68
2023-12-18;Frankreich;NEGPOS_20_24;21.88
2023-12-19;Frankreich;NEGPOS_00_04;14.4
2023-12-19;Frankreich;NEGPOS_04_08;6.24
2023-12-19;Frankreich;NEGPOS_08_12;3.28
2023-12-19;Frankreich;NEGPOS_12_16;3.52
2023-12-19;Frankreich;NEGPOS_16_20;3.52
2023-12-19;Frankreich;NEGPOS_20_24;17.32
2023-12-20;Frankreich;NEGPOS_00_04;20
2023-12-20;Frankreich;NEGPOS_04_08;3.2
2023-12-20;Frankreich;NEGPOS_08_12;10.11
2023-12-20;Frankreich;NEGPOS_12_16;15.52
2023-12-20;Frankreich;NEGPOS_16_20;3.88
2023-12-20;Frankreich;NEGPOS_20_24;20.4
2023-12-21;Frankreich;NEGPOS_00_04;6.28
2023-12-21;Frankreich;NEGPOS_04_08;15.56
2023-12-21;Frankreich;NEGPOS_08_12;10.11
2023-12-21;Frankreich;NEGPOS_12_16;17.5
2023-12-21;Frankreich;NEGPOS_16_20;6.72
2023-12-21;Frankreich;NEGPOS_20_24;17.2
2023-12-22;Frankreich;NEGPOS_00_04;6
2023-12-22;Frankreich;NEGPOS_04_08;20
2023-12-22;Frankreich;NEGPOS_08_12;12
2023-12-22;Frankreich;NEGPOS_12_16;18.68
2023-12-22;Frankreich;NEGPOS_16_20;8.76
2023-12-22;Frankreich;NEGPOS_20_24;12
2023-12-23;Frankreich;NEGPOS_00_04;7.98
2023-12-23;Frankreich;NEGPOS_04_08;13.92
2023-12-23;Frankreich;NEGPOS_08_12;20
2023-12-23;Frankreich;NEGPOS_12_16;20
2023-12-23;Frankreich;NEGPOS_16_20;12
2023-12-23;Frankreich;NEGPOS_20_24;10.67
2023-12-24;Frankreich;NEGPOS_00_04;7.98
2023-12-24;Frankreich;NEGPOS_04_08;11.16
2023-12-24;Frankreich;NEGPOS_08_12;11.56
2023-12-24;Frankreich;NEGPOS_12_16;8.72
2023-12-24;Frankreich;NEGPOS_16_20;9.28
2023-12-24;Frankreich;NEGPOS_20_24;10.12
2023-12-25;Frankreich;NEGPOS_00_04;6.72
2023-12-25;Frankreich;NEGPOS_04_08;10.12
2023-12-25;Frankreich;NEGPOS_08_12;10.4
2023-12-25;Frankreich;NEGPOS_12_16;12
2023-12-25;Frankreich;NEGPOS_16_20;8.48
2023-12-25;Frankreich;NEGPOS_20_24;14.96
2023-12-26;Frankreich;NEGPOS_00_04;15.32
2023-12-26;Frankreich;NEGPOS_04_08;12
2023-12-26;Frankreich;NEGPOS_08_12;20.72
2023-12-26;Frankreich;NEGPOS_12_16;20
2023-12-26;Frankreich;NEGPOS_16_20;11.48
2023-12-26;Frankreich;NEGPOS_20_24;13
2023-12-27;Frankreich;NEGPOS_00_04;12
2023-12-27;Frankreich;NEGPOS_04_08;4.64
2023-12-27;Frankreich;NEGPOS_08_12;7.24
2023-12-27;Frankreich;NEGPOS_12_16;17.5
2023-12-27;Frankreich;NEGPOS_16_20;5.44
2023-12-27;Frankreich;NEGPOS_20_24;12
2023-12-28;Frankreich;NEGPOS_00_04;9.36
2023-12-28;Frankreich;NEGPOS_04_08;14.52
2023-12-28;Frankreich;NEGPOS_08_12;14.04
2023-12-28;Frankreich;NEGPOS_12_16;12
2023-12-28;Frankreich;NEGPOS_16_20;9.28
2023-12-28;Frankreich;NEGPOS_20_24;12
2023-12-29;Frankreich;NEGPOS_00_04;6
2023-12-29;Frankreich;NEGPOS_04_08;12
2023-12-29;Frankreich;NEGPOS_08_12;23.04
2023-12-29;Frankreich;NEGPOS_12_16;14.24
2023-12-29;Frankreich;NEGPOS_16_20;6.28
2023-12-29;Frankreich;NEGPOS_20_24;12
2023-12-30;Frankreich;NEGPOS_00_04;5.77
2023-12-30;Frankreich;NEGPOS_04_08;8.52
2023-12-30;Frankreich;NEGPOS_08_12;8.8
2023-12-30;Frankreich;NEGPOS_12_16;7.05
2023-12-30;Frankreich;NEGPOS_16_20;9.19
2023-12-30;Frankreich;NEGPOS_20_24;6.7
2023-12-31;Frankreich;NEGPOS_00_04;5.77
2023-12-31;Frankreich;NEGPOS_04_08;7.56
2023-12-31;Frankreich;NEGPOS_08_12;8.8
2023-12-31;Frankreich;NEGPOS_12_16;7.05
2023-12-31;Frankreich;NEGPOS_16_20;8.8
2023-12-31;Frankreich;NEGPOS_20_24;6.7
2024-01-01;Frankreich;NEGPOS_00_04;5.77
2024-01-01;Frankreich;NEGPOS_04_08;7.56
2024-01-01;Frankreich;NEGPOS_08_12;8.8
2024-01-01;Frankreich;NEGPOS_12_16;7.05
2024-01-01;Frankreich;NEGPOS_16_20;6.8
2024-01-01;Frankreich;NEGPOS_20_24;6.4
2024-01-02;Frankreich;NEGPOS_00_04;5.4
2024-01-02;Frankreich;NEGPOS_04_08;6
2024-01-02;Frankreich;NEGPOS_08_12;6
2024-01-02;Frankreich;NEGPOS_12_16;6
2024-01-02;Frankreich;NEGPOS_16_20;5
2024-01-02;Frankreich;NEGPOS_20_24;8.8
2024-01-03;Frankreich;NEGPOS_00_04;4.86
2024-01-03;Frankreich;NEGPOS_04_08;6
2024-01-03;Frankreich;NEGPOS_08_12;12
2024-01-03;Frankreich;NEGPOS_12_16;7
2024-01-03;Frankreich;NEGPOS_16_20;4.8
2024-01-03;Frankreich;NEGPOS_20_24;9.6
2024-01-04;Frankreich;NEGPOS_00_04;6.2
2024-01-04;Frankreich;NEGPOS_04_08;7.29
2024-01-04;Frankreich;NEGPOS_08_12;8.28
2024-01-04;Frankreich;NEGPOS_12_16;6.4
2024-01-04;Frankreich;NEGPOS_16_20;6.72
2024-01-04;Frankreich;NEGPOS_20_24;7.8
